SalesOrderID;OrderDate;DueDate;ShipDate;CustomerID;SalesPersonID;TerritoryID;Freight;TotalDue;OrderYear;OrderMonth
44495;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29813;282;6;122,2584;4589,8732;2011;10
44496;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29892;282;6;894,0681;33552,2466;2011;10
44497;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29988;282;6;36,1719;1347,7377;2011;10
44498;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29946;278;6;463,8314;17380,5563;2011;10
44499;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29680;282;6;365,1033;13704,0978;2011;10
44504;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;30074;282;6;599,4978;22503,6752;2011;10
44512;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;30042;282;6;50,3351;1889,2429;2011;10
44525;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29510;282;6;1241,3988;46666,5213;2011;10
44526;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29789;278;6;495,9371;18589,0781;2011;10
44527;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29558;282;6;183,767;6899,6033;2011;10
44529;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;30010;278;6;12,5838;472,3108;2011;10
44533;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29698;282;6;584,3838;21954,2042;2011;10
44534;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29515;278;6;2608,2679;96937,2022;2011;10
44535;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29794;282;6;708,7851;26567,7564;2011;10
44537;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29541;282;6;1,5622;64,242;2011;10
44539;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29830;278;6;44,7144;1638,6903;2011;10
44542;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29807;282;6;487,665;18308,0583;2011;10
44547;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29705;278;6;2079,663;77692,7415;2011;10
44560;2011-10-01 00:00:00.000;2011-10-13 00:00:00.000;2011-10-08 00:00:00.000;29785;282;6;28,8802;1057,9537;2011;10
44744;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29714;282;6;891,2455;33494,5097;2011;10
44745;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29950;282;6;787,9381;29481,2747;2011;10
44746;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29803;282;6;428,5886;16090,2705;2011;10
44747;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29969;278;6;311,6827;11702,304;2011;10
44749;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29639;282;6;1375,3651;51628,2811;2011;10
44750;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29722;282;6;2680,959;100237,4063;2011;10
44765;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29577;278;6;174,4586;6553,8361;2011;10
44766;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29755;278;6;123,0171;4619,4599;2011;10
44773;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29740;282;6;624,942;23472,6843;2011;10
44774;2011-10-31 00:00:00.000;2011-11-12 00:00:00.000;2011-11-07 00:00:00.000;29649;278;6;372,709;14020,6584;2011;10
45038;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29734;282;6;816,6676;30553,6572;2011;12
45039;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29994;282;6;833,1842;31221,5327;2011;12
45047;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29614;282;6;1193,4656;44560,403;2011;12
45052;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;30067;282;6;852,2975;31989,5654;2011;12
45054;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29596;282;6;397,6308;14924,4086;2011;12
45057;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29824;278;6;666,9463;25034,2304;2011;12
45058;2011-12-01 00:00:00.000;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;29761;278;6;164,6653;6180,436;2011;12
45268;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29548;278;6;25,1675;944,6214;2012;1
45269;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29620;282;6;60,7498;2280,1432;2012;1
45272;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29539;278;6;113,2539;4250,7965;2012;1
45276;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29813;282;6;182,6995;6857,3198;2012;1
45278;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29892;282;6;875,9315;32879,4312;2012;1
45279;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29988;282;6;30,839;1152,3797;2012;1
45280;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29946;278;6;382,9784;14364,3848;2012;1
45282;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29680;282;6;244,658;9183,9397;2012;1
45284;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;30074;282;6;900,4584;33797,7081;2012;1
45293;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;30042;282;6;50,3351;1889,2429;2012;1
45305;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29510;282;6;685,785;25793,0294;2012;1
45306;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29789;278;6;183,8321;6884,5038;2012;1
45310;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29558;282;6;426,5987;16011,6727;2012;1
45313;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29698;282;6;503,9587;18905,681;2012;1
45314;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29794;282;6;452,1859;16921,7017;2012;1
45315;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29515;278;6;1538,8098;57525,3938;2012;1
45316;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29541;282;6;60,7498;2280,1432;2012;1
45319;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29807;282;6;427,0487;16028,5627;2012;1
45323;2012-01-01 00:00:00.000;2012-01-13 00:00:00.000;2012-01-08 00:00:00.000;29705;278;6;1159,8044;43565,0481;2012;1
45522;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29714;282;6;863,4882;32412,8969;2012;1
45524;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29950;282;6;1083,184;40595,2909;2012;1
45525;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29969;278;6;218,2292;8190,8687;2012;1
45526;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29803;274;6;183,0082;6870,0165;2012;1
45527;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29639;282;6;1633,6182;61320,0951;2012;1
45529;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29722;282;6;2919,6442;109340,8212;2012;1
45537;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29711;282;6;121,4996;4560,2864;2012;1
45545;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29577;278;6;268,978;10095,6406;2012;1
45546;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29755;274;6;366,1577;13744,2262;2012;1
45552;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29740;282;6;335,0281;12543,8602;2012;1
45553;2012-01-29 00:00:00.000;2012-02-10 00:00:00.000;2012-02-05 00:00:00.000;29649;278;6;2077,0619;77964,0532;2012;1
45780;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29734;282;6;938,1834;35133,6854;2012;2
45781;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29994;282;6;1386,3219;51766,3167;2012;2
45786;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29614;282;6;2074,9043;77594,6803;2012;2
45792;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;30067;282;6;949,827;35568,0885;2012;2
45794;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29596;282;6;338,1532;12715,9625;2012;2
45797;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29824;278;6;878,7603;32998,8321;2012;2
45800;2012-02-29 00:00:00.000;2012-03-12 00:00:00.000;2012-03-07 00:00:00.000;29761;278;6;296,0248;11111,3027;2012;2
46023;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;30058;278;6;182,2495;6840,4298;2012;3
46024;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29620;282;6;428,2837;16079,3497;2012;3
46029;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29539;278;6;90,3652;3396,0221;2012;3
46031;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29548;278;6;65,19;2449,6002;2012;3
46034;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29892;282;6;899,4394;33714,0297;2012;3
46035;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29813;282;6;367,0839;13782,3164;2012;3
46037;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29988;282;6;30,6738;1146,3285;2012;3
46038;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29946;278;6;652,5483;24442,7803;2012;3
46039;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29680;282;6;732,6241;27501,1492;2012;3
46044;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;30074;282;6;888,1271;33328,0994;2012;3
46050;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;30042;282;6;69,9151;2619,1862;2012;3
46062;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29510;282;6;1176,6058;44214,6412;2012;3
46063;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;30010;278;6;26,2438;985,018;2012;3
46064;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29789;278;6;664,0428;24913,5197;2012;3
46065;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29558;282;6;364,9489;13697,7494;2012;3
46071;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29698;282;6;624,722;23412,7543;2012;3
46072;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29515;278;6;1961,6947;73399,9209;2012;3
46073;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29830;278;6;22,0367;807,2585;2012;3
46074;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29794;282;6;550,2359;20517,6136;2012;3
46075;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29905;282;6;25,1675;944,6214;2012;3
46079;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29807;282;6;182,5582;6853,1265;2012;3
46086;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29705;278;6;1523,7965;57178,1077;2012;3
46096;2012-03-30 00:00:00.000;2012-04-11 00:00:00.000;2012-04-06 00:00:00.000;29785;282;6;25,1675;944,6214;2012;3
46326;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29714;282;6;875,8541;32899,4246;2012;4
46328;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29494;282;6;22,28;816,1709;2012;4
46330;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29950;282;6;721,0186;16157,7463;2012;4
46331;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29969;278;6;169,7372;6377,4207;2012;4
46332;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29803;282;6;399,101;7269,5013;2012;4
46333;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29639;282;6;1504,4162;56472,8163;2012;4
46334;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29722;274;6;2498,957;51204,0606;2012;4
46351;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29577;278;6;117,2496;4407,3846;2012;4
46352;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29755;278;6;276,9967;5010,5622;2012;4
46359;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29740;282;6;563,8879;21170,9423;2012;4
46360;2012-04-30 00:00:00.000;2012-05-12 00:00:00.000;2012-05-07 00:00:00.000;29649;278;6;440,0428;8071,5703;2012;4
46607;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29994;289;6;3672,4981;135606,6769;2012;5
46608;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29734;289;6;1422,6867;53379,5867;2012;5
46614;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29692;289;6;2180,3522;81289,4617;2012;5
46615;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29778;282;10;242,7786;8992,9744;2012;5
46616;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29614;289;6;4684,5786;170512,6689;2012;5
46622;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;30067;289;6;1271,2208;47601,7884;2012;5
46632;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;30098;278;6;0,7491;27,4407;2012;5
46639;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29761;278;6;205,4438;7249,5114;2012;5
46645;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;30000;289;6;3062,1743;114197,9702;2012;5
46652;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29795;290;7;1311,0263;47944,775;2012;5
46657;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;30048;289;6;2800,3939;104478,5601;2012;5
46658;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29879;289;6;145,8497;5444,514;2012;5
46669;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;29587;282;10;2236,4195;80667,4989;2012;5
46670;2012-05-30 00:00:00.000;2012-06-11 00:00:00.000;2012-06-06 00:00:00.000;30104;282;10;43,2292;1620,4135;2012;5
46929;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;30058;278;6;0,7491;27,4407;2012;6
46930;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29797;289;6;502,0165;18920,6206;2012;6
46932;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29620;289;6;110,6527;4125,8427;2012;6
46935;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;30115;289;6;20,6295;775,4107;2012;6
46936;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29539;278;6;209,828;7702,3868;2012;6
46938;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;30108;289;6;1614,6138;60197,3203;2012;6
46939;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29952;282;10;10,004;366,4694;2012;6
46940;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29895;289;6;1570,2991;58700,7642;2012;6
46941;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29986;290;7;217,1426;8134,8278;2012;6
46945;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29892;289;6;11,7002;428,6079;2012;6
46946;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29855;289;6;6,0535;221,7536;2012;6
46949;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29988;289;6;145,1302;5419,5812;2012;6
46950;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29677;289;6;165,075;6189,316;2012;6
46951;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29946;278;6;841,4967;31426,6915;2012;6
46953;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29627;278;6;1976,5144;71396,7886;2012;6
46955;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29680;289;6;288,2741;10835,812;2012;6
46959;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;30074;289;6;2734,0234;101655,5719;2012;6
46975;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;30042;289;6;4,5951;168,3305;2012;6
46982;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29630;287;7;2,0227;74,0972;2012;6
46984;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29983;289;6;156,8759;6006,4826;2012;6
46985;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29869;290;7;93,8643;3620,3367;2012;6
46997;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29789;278;6;1766,1872;64799,4164;2012;6
46998;2012-06-30 00:00:00.000;2012-07-12 00:00:00.000;2012-07-07 00:00:00.000;29503;278;6;37,2856;1399,4512;2012;6
